2024-11-11 16:04:58,678 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ fail,发生一个或多个错误。!  
2024-11-11 16:05:12,708 ERROR GuiBaseLogger AlarmService: Stop connecting to http://localhost:3051/ error,'发生一个或多个错误。'!  
2024-11-11 16:05:12,748 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ fail,发生一个或多个错误。!  
2024-11-11 16:05:26,825 ERROR GuiBaseLogger AlarmService: Stop connecting to http://localhost:3051/ error,'发生一个或多个错误。'!  
2024-11-11 16:05:26,881 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ fail,发生一个或多个错误。!  
2024-11-11 16:05:40,882 ERROR GuiBaseLogger AlarmService: Stop connecting to http://localhost:3051/ error,'发生一个或多个错误。'!  
2024-11-11 16:05:40,963 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ fail,发生一个或多个错误。!  
2024-11-11 16:05:54,987 ERROR GuiBaseLogger AlarmService: Stop connecting to http://localhost:3051/ error,'发生一个或多个错误。'!  
2024-11-11 16:05:55,049 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ fail,发生一个或多个错误。!  
2024-11-11 16:06:05,180 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ error'Could not create an instance of type DataServer.Points.ITag. Type is an interface or abstract class and cannot be instantiated. Path '[0].Name'.'!  
2024-11-11 16:13:21,188 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ error'发生了内部 WebSocket 错误。有关详细信息，请参见 InnerException (如果存在)。'!  
2024-11-11 16:13:21,189 ERROR GuiBaseLogger AlarmService: Connect to http://localhost:3051/ error,'发生了内部 WebSocket 错误。有关详细信息，请参见 InnerException (如果存在)。'!  
2024-11-11 16:13:29,310 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ error'无法连接到远程服务器'!  
2024-11-11 16:13:29,313 ERROR GuiBaseLogger AlarmService: Connect to http://localhost:3051/ error,'无法连接到远程服务器'!  
2024-11-11 16:13:35,378 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ error'无法连接到远程服务器'!  
2024-11-11 16:13:39,462 ERROR GuiBaseLogger AlarmService: Connect to http://localhost:3051/ error,'无法连接到远程服务器'!  
2024-11-11 16:13:45,533 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ error'无法连接到远程服务器'!  
2024-11-11 16:13:49,602 ERROR GuiBaseLogger AlarmService: Connect to http://localhost:3051/ error,'无法连接到远程服务器'!  
2024-11-11 16:13:51,206 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ error'Couldn't reconnect within the configured timeout of 00:00:30, disconnecting.'!  
2024-11-11 16:13:51,206 ERROR GuiBaseLogger AlarmService: Connect to http://localhost:3051/ error,'Couldn't reconnect within the configured timeout of 00:00:30, disconnecting.'!  
2024-11-11 16:14:05,438 ERROR GuiBaseLogger AlarmService: Stop connecting to http://localhost:3051/ error,'发生一个或多个错误。'!  
2024-11-11 16:14:09,438 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ fail,发生一个或多个错误。!  
2024-11-11 16:14:19,499 ERROR GuiBaseLogger AlarmService: Stop connecting to http://localhost:3051/ error,'发生一个或多个错误。'!  
2024-11-11 16:14:23,513 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ fail,发生一个或多个错误。!  
2024-11-11 16:14:33,616 ERROR GuiBaseLogger AlarmService: Stop connecting to http://localhost:3051/ error,'发生一个或多个错误。'!  
2024-11-11 16:14:37,590 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ fail,发生一个或多个错误。!  
2024-11-11 16:14:47,691 ERROR GuiBaseLogger AlarmService: Stop connecting to http://localhost:3051/ error,'发生一个或多个错误。'!  
2024-11-11 16:14:51,673 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ fail,发生一个或多个错误。!  
2024-11-11 16:15:01,767 ERROR GuiBaseLogger AlarmService: Stop connecting to http://localhost:3051/ error,'发生一个或多个错误。'!  
2024-11-11 16:15:05,782 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ fail,发生一个或多个错误。!  
2024-11-11 16:15:15,860 ERROR GuiBaseLogger AlarmService: Stop connecting to http://localhost:3051/ error,'发生一个或多个错误。'!  
2024-11-11 16:15:19,842 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ fail,发生一个或多个错误。!  
2024-11-11 17:09:13,500 ERROR GuiBaseLogger AlarmService: Connect to http://localhost:3051/ error,'发生了内部 WebSocket 错误。有关详细信息，请参见 InnerException (如果存在)。'!  
2024-11-11 17:09:13,500 ERROR GuiBaseLogger SignalService: Connect to http://localhost:3051/ error'发生了内部 WebSocket 错误。有关详细信息，请参见 InnerException (如果存在)。'!  
